OpDate;Cash_in;SumIn;30dayRate;30dayBack;60DayRate;60dayBack;90dayRate;90dayBack;30dayBackO;60dayBackO;90dayBackO;CashInHand;30dayInvestRate;30dayInvest;60dayInvestRate;60dayInvest;90dayInvestRate;90dayInvest;Inpool;PoolRate;dayInvest;SumInvest
2019/1/10;;196194.1;;10829.14;0.005;7903.98;0.01;7384.63;10829.14;7864.66;7311.51;55874.73;0.27;15278.25;0.29;16055.39;0.37;20505.13;4035.96;0.07;51838.77;2497521.18
2019/1/11;;196194.1;;11180.82;0.005;8290.15;0.01;6884.85;11180.82;8248.9;6816.68;56638.19;0.28;15997.26;0.27;15180.16;0.39;22125.84;3334.94;0.06;53303.26;2524578.02
2019/1/12;;196194.1;;10581.51;0.005;6889.31;0.01;7763.15;10581.51;6855.04;7686.28;53691.75;0.26;13790.04;0.27;14277.09;0.37;19885.28;5739.34;0.11;47952.41;2547407.59
2019/1/13;;196194.1;;11674.36;0.005;6803.12;0.01;7490.62;11674.36;6769.28;7416.46;57567.55;0.28;16198.05;0.26;14999.27;0.38;21800.61;4569.62;0.08;52997.93;2574545.42
2019/1/14;;196194.1;;12374.36;0.005;7984.54;0.01;7359.77;12374.36;7944.82;7286.9;59894.39;0.27;16090.59;0.26;15560.08;0.38;22661.85;5581.87;0.09;54312.51;2601251.85
2019/1/15;;196194.1;;10944.59;0.005;7907.33;0.01;7432.12;10944.59;7867.99;7358.53;58037.03;0.28;16082.06;0.29;16831.93;0.38;22257.72;2865.32;0.05;55171.72;2630252.45
2019/1/16;;196194.1;;11068.7;0.005;6567.8;0.01;7794.18;11068.7;6535.12;7717.01;53616.85;0.27;14721.5;0.29;15369.31;0.35;18821.83;4704.21;0.09;48912.64;2653844.24
2019/1/17;;196194.1;;11329.81;0.005;9431.56;0.01;8906.6;11329.81;9384.64;8818.42;63905.05;0.25;16002.02;0.29;18229.58;0.36;23310.63;6362.83;0.1;57542.23;2681853.6
2019/1/18;;196194.1;;13043.5;0.005;8294.79;0.01;8585.06;13043.5;8253.52;8500.05;66083.24;0.27;17949.59;0.28;18467.55;0.35;23250.47;6415.63;0.1;59667.61;2711724.13
2019/1/19;;196194.1;;13194.51;0.005;7865.18;0.01;7134.58;13194.51;7826.05;7063.94;62694.39;0.27;16743.55;0.25;15701.87;0.36;22528.58;7720.39;0.12;54974;2738613.64
2019/1/20;;196194.1;;13027;0.005;7596.21;0.01;8979.71;13027;7558.42;8890.8;66799.53;0.3;19785.5;0.25;16869.23;0.35;23654.17;6490.62;0.1;60308.91;2769446.33
2019/1/21;;196194.1;;17552.55;0.005;9436.72;0.01;10600.29;17552.55;9389.77;10495.33;81517.83;0.26;21385.66;0.29;24043.07;0.39;31995.53;4093.57;0.05;77424.26;2809432.94
2019/1/22;;196194.1;;14246.67;0.005;10026.35;0.01;9746.75;14246.67;9976.47;9650.25;71986.72;0.28;20331.43;0.26;19068.52;0.38;27260.63;5326.14;0.07;66660.58;2842220.13
2019/1/23;;196194.1;;14261.37;0.005;10015.62;0.01;10026.8;14261.37;9965.79;9927.52;73784.6;0.25;18610.41;0.28;20707.93;0.38;28243.85;6222.42;0.08;67562.19;2875627.64
2019/1/24;;196194.1;;18553.67;0.005;9641.04;0.01;13851.82;18553.67;9593.07;13714.68;90130.37;0.29;26523.16;0.3;26615.15;0.39;35034.14;1957.92;0.02;88172.45;2921938.67
2019/1/25;;196194.1;;21294.76;0.005;14717.44;0.01;13579.52;21294.76;14644.21;13445.07;100933.68;0.28;28486.47;0.28;28569.76;0.38;38717.68;5159.77;0.05;95773.91;2968328.53
2019/1/26;;196194.1;;20067.13;0.005;13295.84;0.01;11536.69;20067.13;13229.69;11422.46;94778.72;0.27;25771.07;0.25;23765.08;0.36;34133.29;11109.29;0.12;83669.43;3007278.68
2019/1/27;;196194.1;;16729.04;0.005;10802.87;0.01;11255.08;16729.04;10749.13;11143.65;88518.09;0.29;25607.36;0.26;23221.28;0.4;35180.07;4509.37;0.05;84008.72;3052665.59
2019/1/28;;196194.1;;14424.29;0.005;13597.61;0.01;13458.08;14424.29;13529.96;13324.83;87268.43;0.25;21975.75;0.29;25179;0.36;31758.54;8355.14;0.1;78913.29;3090299.79
2019/1/29;;196194.1;;15739.51;0.005;13618.44;0.01;15139.24;15739.51;13550.69;14989.35;97131.88;0.28;27624.85;0.3;28936.7;0.35;34380.65;6189.67;0.06;90942.21;3136962.45
2019/1/30;;196194.1;;17854.9;0.005;15760.65;0.01;11158.43;17854.9;15682.24;11047.95;95548.73;0.27;25898.03;0.26;24694.68;0.35;33896.87;11059.15;0.12;84489.58;3176866.95
2019/1/31;;196194.1;;15883;0.005;12267.63;0.01;10567.73;15883;12206.6;10463.1;88330.22;0.29;25793.54;0.28;24425.51;0.39;34888.39;3222.78;0.04;85107.44;3223421.69
2019/2/1;;196194.1;;14589.55;0.005;11489.23;0.01;9755.39;14589.55;11432.07;9658.8;74737.37;0.27;19899.93;0.27;19966.69;0.39;29160.77;5709.98;0.08;69027.39;3256768.66
2019/2/2;;196194.1;;14821.48;0.005;12041.49;0.01;10274.05;14821.48;11981.58;10172.32;79822.37;0.26;20859.65;0.27;21443.72;0.38;29980.97;7538.03;0.09;72284.34;3292077.62
2019/2/3;;196194.1;;13766.84;;;0.01;10099.36;13766.84;10805.95;9999.37;65976.39;0.28;18409.13;0.27;17868.33;0.4;26063.45;3635.48;0.06;62340.91;3319846.37
2019/2/4;;196194.1;;16975.45;;;0.01;9476.96;16975.45;10539.03;9383.13;66985.5;0.27;17963.82;0.26;17748.71;0.36;24376.2;6896.77;0.1;60088.73;3343037.49
2019/2/5;;196194.1;;15236.86;;;0.01;10406.72;15236.86;11079.3;10303.68;69160.19;0.25;17538.38;0.29;20355.58;0.39;26846.64;4419.58;0.06;64740.61;3371158.26
2019/2/6;;196194.1;;15810.65;;;0.01;10136.27;15810.65;9723.82;10035.92;65936.89;0.26;16887.3;0.25;16667.67;0.36;23720.4;8661.51;0.13;57275.38;3392863.25
2019/2/7;;196194.1;;14905.81;;;0.01;10981.22;14905.81;10450.98;10872.49;70777.82;0.26;18732.16;0.26;18543.52;0.36;25551.67;7950.47;0.11;62827.35;3419461.32
2019/2/8;;196194.1;;15278.25;;;0.01;10883.52;15278.25;11785.33;10775.76;71951.58;0.28;19936.17;0.26;19016.46;0.37;26606.66;6392.29;0.09;65559.29;3447181.27
2019/2/9;;196194.1;;15997.26;;;0.01;9675.03;15997.26;11114.39;9579.24;68755.47;0.27;18845.02;0.29;19630.01;0.37;25358.06;4922.38;0.07;63833.09;3474323.47
2019/2/10;;196194.1;;13790.04;;;0.01;9634.62;13790.04;11318.75;9539.23;62995.05;0.28;17941.97;0.3;18626.47;0.36;22711.62;3714.99;0.06;59280.06;3498955.52
2019/2/11;;196194.1;;16198.05;;;0.01;10419.72;16198.05;9981.38;10316.56;66828.75;0.26;17132.28;0.28;18533.85;0.38;25615.9;5546.72;0.08;61282.03;3523741.55
2019/2/12;;196194.1;;16090.59;;;0.01;11058.44;16090.59;9418.52;10948.96;69153.82;0.27;18981.44;0.27;18805.18;0.39;26786.88;4580.32;0.07;64573.5;3551856.99
2019/2/13;;196194.1;;16082.06;;;0.01;9588.54;16082.06;11694.68;9493.6;67521.25;0.27;17907.29;0.27;18115.49;0.38;25820.5;5677.98;0.08;61843.27;3576429.93
2019/2/14;;196194.1;;14721.5;;;0.01;12122.79;14721.5;10457.01;12002.76;69703.53;0.26;17849.91;0.28;19388.6;0.35;24715.57;7749.46;0.11;61954.07;3601202.73
2019/2/15;;196194.1;;16002.02;;;0.01;11743.87;16002.02;11277.94;11627.59;74402.9;0.28;20549.86;0.28;20636.92;0.35;26366.53;6849.58;0.09;67553.31;3629848.49
2019/2/16;;196194.1;;17949.59;;;0.01;9977.53;17949.59;11639.85;9878.75;74244.89;0.26;19124.76;0.3;21934.13;0.37;27738.62;5447.37;0.07;68797.51;3659177.82
2019/2/17;;196194.1;;16743.55;;;0.01;9823.75;16743.55;10674.94;9726.48;69159.65;0.26;18014.37;0.26;17730.63;0.36;25098.98;8315.66;0.12;60843.99;3682876.84
2019/2/18;;196194.1;;19785.5;;;0.01;11549.29;19785.5;11365.94;11434.94;82236.83;0.25;20847.96;0.28;22989.81;0.38;30901.06;7498;0.09;74738.83;3715029.29
2019/2/19;;196194.1;;21385.66;;;0.01;13184.26;21385.66;11151.9;13053.73;87659.22;0.27;23572.36;0.26;22511.2;0.38;32883.12;8692.54;0.1;78966.68;3748404.68
2019/2/20;;196194.1;;20331.43;;;0.01;13313.63;20331.43;14974.97;13181.81;90825.79;0.28;25772.4;0.27;24521.22;0.37;33638.3;6893.87;0.08;83931.92;3783848.39
2019/2/21;;196194.1;;18610.41;;;0.01;13657.39;18610.41;11350.36;13522.17;82644.6;0.26;21639.19;0.29;24316.05;0.37;30815.54;5873.82;0.07;76770.78;3817136.24
2019/2/22;;196194.1;;26523.16;;;0.01;18807.11;26523.16;12431.45;18620.9;108779.59;0.27;29823.68;0.27;29422.51;0.39;42871.48;6661.91;0.06;102117.68;3861678.41
2019/2/23;;196194.1;;28486.47;;;0.01;18022.97;28486.47;18356.58;17844.52;117858.92;0.28;33130.54;0.29;34024.49;0.36;42439.42;8264.47;0.07;109594.45;3906585.29
2019/2/24;;196194.1;;25771.07;;;0.01;15761.63;25771.07;16249.08;15605.57;107422.89;0.26;27592.79;0.27;29148.39;0.36;39093.34;11588.37;0.11;95834.52;3944794.09
2019/2/25;;196194.1;;25607.36;;;0.01;17682.46;25607.36;14338.37;17507.38;112331.31;0.27;30102.76;0.25;28273.1;0.4;44811.2;9144.24;0.08;103187.07;3990528.05
2019/2/26;;196194.1;;21975.75;;;0.01;20480.48;21975.75;16213.27;20277.7;110067.18;0.27;30063.83;0.26;28181.67;0.4;43559.59;8262.09;0.08;101805.09;4033866.41
2019/2/27;;196194.1;;27624.85;;;0.01;;27624.85;20294.65;19817.79;103624.24;0.29;30202.38;0.29;30440.08;0.38;39324.45;3657.33;0.04;99966.91;4066096.03
2019/2/28;;196194.1;;25898.03;;;0.01;;25898.03;20935.15;15306.67;91695.22;0.28;26046.44;0.27;25153.04;0.37;33480.33;7015.42;0.08;84679.81;4088635.98
2019/3/1;;196194.1;;25793.54;;;0.01;;25793.54;14842.73;15462.83;88908.05;0.29;25457.63;0.28;24451.44;0.39;34998.71;4000.27;0.04;84907.78;4117444.66
2019/3/2;;196194.1;;19899.93;;;0.01;;19899.93;16430.32;15928.99;76159.44;0.26;19600.03;0.25;19376.92;0.37;28422.02;8760.48;0.12;67398.97;4132584.38
2019/3/3;;196194.1;;20859.65;;;0.01;;20859.65;17188.84;13583.98;81252.61;0.3;24194.75;0.26;21461.35;0.38;31085.25;4511.26;0.06;76741.35;4157693.25
2019/3/4;;196194.1;;18409.13;;;0.01;;;16955.08;14165.65;54041.12;0.29;15498.69;0.3;16100.09;0.39;21157.85;1284.48;0.02;52756.64;4179329.17
2019/3/5;;196194.1;;17963.82;;;0.01;;;17961.95;13701.87;50912.12;0.29;14857.58;0.27;13629.95;0.39;19953.12;2471.47;0.05;48440.65;4196106
2019/3/6;;196194.1;;17538.38;;;0.01;;;15534.47;13339.52;48883.84;0.25;12227.04;0.3;14655.91;0.36;17749.63;4251.26;0.09;44632.58;4211864.59
2019/3/7;;196194.1;;16887.3;;;0.01;;;13245.92;13663.57;48048.05;0.29;13834.46;0.29;13867.65;0.35;16871.53;3474.4;0.07;44573.65;4229528.75
2019/3/8;;196194.1;;18732.16;;;0.01;;;16035.89;14704.05;52946.5;0.29;15563.77;0.26;13599.94;0.36;19150.02;4632.77;0.09;48313.73;4247102.55
2019/3/9;;196194.1;;19936.17;;;0.01;;;16460.23;14687.58;55716.74;0.28;15739.74;0.29;16363.35;0.38;21334.75;2278.89;0.04;53437.85;4269392.59
2019/3/10;;196194.1;;18845.02;;;0.01;;;13749.49;14940.41;49813.82;0.27;13370.35;0.3;14943.53;0.39;19290.61;2209.33;0.04;47604.49;4288307.18
2019/3/11;;196194.1;;17941.97;;;0.01;;;14638.67;13376;48165.97;0.26;12337.95;0.29;13874.64;0.38;18249.87;3703.52;0.08;44462.45;4304754.96
2019/3/12;;196194.1;;17132.28;;;0.01;;;13602.17;13007.5;47445.47;0.25;11944.13;0.27;12965.74;0.38;18013.49;4522.11;0.1;42923.36;4321068.65
2019/3/13;;196194.1;;18981.44;;;0.01;;;16055.39;;39558.94;0.27;10521.09;0.26;10418.62;0.38;15142.21;3477.02;0.09;36081.92;4341095.18
2019/3/14;;196194.1;;17907.29;;;0.01;;;15180.16;;36564.46;0.29;10699.28;0.28;10284.63;0.38;14009.07;1571.48;0.04;34992.98;4360908
2019/3/15;;196194.1;;17849.91;;;0.01;;;14277.09;;33698.48;0.29;9771.85;0.3;10089.75;0.35;11876.03;1960.84;0.06;31737.63;4378368.54
2019/3/16;;196194.1;;20549.86;;;0.01;;;14999.27;;37509.98;0.3;11098.63;0.27;10122.66;0.35;13161.61;3127.08;0.08;34382.9;4397752.17
2019/3/17;;196194.1;;19124.76;;;0.01;;;15560.08;;37811.92;0.29;10821.65;0.27;10380.99;0.36;13534.56;3074.71;0.08;34737.2;4416929.29
2019/3/18;;196194.1;;18014.37;;;0.01;;;16831.93;;37921.02;0.27;10067.75;0.28;10541.7;0.37;13883.38;3428.19;0.09;34492.82;4434590.18
2019/3/19;;196194.1;;20847.96;;;0.01;;;15369.31;;39645.46;0.27;10783.36;0.27;10626.66;0.39;15638.69;2596.74;0.07;37048.72;4456269.59
2019/3/20;;196194.1;;23572.36;;;0.01;;;18229.58;;44398.68;0.26;11499.33;0.27;12082.71;0.35;15630.78;5185.85;0.12;39212.82;4477252.84
2019/3/21;;196194.1;;25772.4;;;0.01;;;18467.55;;49425.8;0.25;12522.74;0.26;13004.54;0.37;18113.18;5785.34;0.12;43640.47;4502425.75
2019/3/22;;196194.1;;21639.19;;;0.01;;;15701.87;;43126.4;0.26;11201.84;0.28;12268.16;0.4;17217.04;2439.36;0.06;40687.04;4527410.92
2019/3/23;;196194.1;;29823.68;;;0.01;;;16869.23;;49132.27;0.28;13810.68;0.26;12717.49;0.4;19489.72;3114.39;0.06;46017.88;4556559.57
2019/3/24;;196194.1;;33130.54;;;0.01;;;24043.07;;60288.01;0.26;15652.82;0.27;16514.49;0.38;22793.86;5326.84;0.09;54961.16;4587477.66
2019/3/25;;196194.1;;27592.79;;;0.01;;;19068.52;;51988.15;0.3;15539.47;0.3;15360.27;0.37;19274.96;1813.45;0.03;50174.71;4618583.85
2019/3/26;;196194.1;;30102.76;;;0.01;;;20707.93;;52624.14;0.27;14264.42;0.26;13942.24;0.37;19557.51;4859.97;0.09;47764.17;4645640.1
2019/3/27;;196194.1;;30063.83;;;0.01;;;26615.15;;61538.95;0.29;17932.43;0.26;16114.42;0.39;24069.41;3422.68;0.06;58116.27;4677141.22
2019/3/28;;196194.1;;30202.38;;;0.01;;;28569.76;;62194.82;0.25;15654.23;0.26;16172;0.38;23790.83;6577.76;0.11;55617.06;4704188.52
2019/3/29;;196194.1;;26046.44;;;0.01;;;23765.08;;56389.28;0.28;15618.46;0.25;14115.06;0.37;20595.84;6059.91;0.11;50329.37;4730752.81
2019/3/30;;196194.1;;25457.63;;;0.01;;;23221.28;;54738.82;0.26;14064.65;0.26;14445.74;0.38;21015.27;5213.16;0.1;49525.66;4757057.19
2019/3/31;;196194.1;;19600.03;;;0.01;;;25179;;49992.19;0.28;14090.43;0.27;13469.69;0.37;18719.97;3712.1;0.07;46280.09;4778158.28
2019/4/1;;196194.1;;24194.75;;;0.01;;;28936.7;;56843.56;0.28;15738.04;0.3;16778.4;0.36;20743.67;3583.46;0.06;53260.1;4802481.68
2019/4/2;;196194.1;;15498.69;;;0.01;;;24694.68;;43776.83;0.25;11093.96;0.25;11013;0.39;17139.86;4530.01;0.1;39246.82;4817033.82
2019/4/3;;196194.1;;14857.58;;;0.01;;;24425.51;;43813.1;0.27;11941.56;0.26;11412.25;0.38;16866.72;3592.58;0.08;40220.53;4832828.84
2019/4/4;;196194.1;;12227.04;;;0.01;;;19966.69;;35786.31;0.28;10017.08;0.28;10168.25;0.39;14018.49;1582.49;0.04;34203.82;4847065.96
2019/4/5;;196194.1;;13834.46;;;0.01;;;21443.72;;36860.68;0.26;9752.71;0.26;9483.9;0.38;14096.03;3528.04;0.1;33332.64;4858954.88
2019/4/6;;196194.1;;15563.77;;;0.01;;;17868.33;;36960.13;0.29;10819.1;0.27;9935.3;0.39;14292.13;1913.6;0.05;35046.53;4876133.09
2019/4/7;;196194.1;;15739.74;;;0.01;;;17748.71;;35402.05;0.28;9881.86;0.28;9993.46;0.37;13070.55;2456.18;0.07;32945.87;4891330.25
2019/4/8;;196194.1;;13370.35;;;0.01;;;20355.58;;36182.11;0.28;10131.05;0.3;10837.09;0.37;13423.62;1790.35;0.05;34391.76;4905366.43
2019/4/9;;196194.1;;12337.95;;;0.01;;;16667.67;;30795.97;0.27;8173.63;0.3;9223.65;0.4;12249.62;1149.06;0.04;29646.9;4918345.66
2019/4/10;;196194.1;;11944.13;;;0.01;;;18543.52;;31636.71;0.28;8988.49;0.27;8682.57;0.38;11937.86;2027.79;0.06;29608.92;4929411.06
2019/4/11;;196194.1;;10521.09;;;0.01;;;19016.46;;31565.34;0.27;8636.81;0.27;8556.45;0.38;12025.18;2346.91;0.07;29218.43;4939613.03
2019/4/12;;196194.1;;10699.28;;;0.01;;;19630.01;;32676.21;0.26;8634.09;0.29;9365.9;0.36;11648.35;3027.87;0.09;29648.34;4949631.36
2019/4/13;;196194.1;;9771.85;;;0.01;;;18626.47;;31426.19;0.28;8824.92;0.27;8443.79;0.35;11079.54;3077.95;0.1;28348.24;4959353.13
2019/4/14;;196194.1;;11098.63;;;0.01;;;18533.85;;32710.44;0.27;8936.98;0.27;8863.23;0.38;12480.38;2429.85;0.07;30280.59;4971099.86
2019/4/15;;196194.1;;10821.65;;;0.01;;;18805.18;;32056.68;0.28;8851.65;0.26;8365.82;0.39;12620.4;2218.81;0.07;29837.87;4982132.55
2019/4/16;;196194.1;;10067.75;;;0.01;;;18115.49;;30402.04;0.3;8972.68;0.28;8630.11;0.35;10784.57;2014.68;0.07;28387.36;4992404.43
2019/4/17;;196194.1;;10783.36;;;0.01;;;19388.6;;32186.64;0.3;9594.92;0.29;9418.33;0.36;11564.26;1609.14;0.05;30577.5;5003593.33
2019/4/18;;196194.1;;11499.33;;;0.01;;;20636.92;;33745.39;0.29;9794.32;0.25;8555.14;0.4;13428.11;1967.81;0.06;31777.58;5014733.99
2019/4/19;;196194.1;;12522.74;;;0.01;;;21934.13;;36424.69;0.29;10661.18;0.26;9594.4;0.36;13282.3;2886.81;0.08;33537.88;5026337.73
2019/4/20;;196194.1;;11201.84;;;0.01;;;17730.63;;31819.29;0.29;9129.59;0.27;8461.81;0.36;11442.2;2785.69;0.09;29033.6;5037640.69
2019/4/21;;196194.1;;13810.68;;;0.01;;;;;16596.37;0.25;4200.74;0.29;4833.98;0.38;6228.82;1332.83;0.08;15263.54;5052904.23
2019/4/22;;196194.1;;15652.82;;;0.01;;;;;16985.65;0.27;4504.28;0.28;4750.47;0.39;6554.24;1176.67;0.07;15808.99;5068713.22
2019/4/23;;196194.1;;15539.47;;;0.01;;;;;16716.14;0.27;4440.55;0.27;4570.96;0.37;6128.53;1576.1;0.09;15140.04;5083853.26
2019/4/24;;196194.1;;14264.42;;;0.01;;;;;15840.52;0.29;4593.17;0.29;4574.97;0.38;6027.55;644.83;0.04;15195.69;5099048.95
2019/4/25;;196194.1;;17932.43;;;0.01;;;;;18577.27;0.25;4689.35;0.25;4693.38;0.35;6537.98;2656.56;0.14;15920.71;5114969.65
2019/4/26;;196194.1;;15654.23;;;0.01;;;;;18310.79;0.26;4819.26;0.29;5344.45;0.37;6789.39;1357.69;0.07;16953.1;5131922.76
2019/4/27;;196194.1;;15618.46;;;0.01;;;;;16976.15;0.28;4674.07;0.25;4265.25;0.39;6686.4;1350.44;0.08;15625.71;5147548.47
2019/4/28;;196194.1;;;;;0.01;;;;;1350.44;0.28;381.82;0.29;389.14;0.4;538.44;41.03;0.03;1309.41;5148857.87
2019/4/29;;196194.1;;;;;0.01;;;;;41.03;0.25;10.42;0.3;12.2;0.38;15.4;3.01;0.07;38.03;5148895.9
2019/4/30;;196194.1;;;;;;;;;;3.01;0.25;0.76;0.25;0.76;0.38;1.14;0.36;0.12;2.65;5148898.55
2019/5/1;;196194.1;;;;;;;;;;0.36;0.28;0.1;0.28;0.1;0.38;0.13;0.02;0.06;0.34;5148898.89
2019/5/2;;196194.1;;;;;;;;;;0.02;0.29;0.01;0.3;0.01;0.38;0.01;0;0.04;0.02;5148898.91
2019/5/3;;196194.1;;;;;;;;;;0;0.3;0;0.29;0;0.36;0;0;0.06;0;5148898.91
2019/5/4;;196194.1;;;;;;;;;;0;0.25;0;0.26;0;0.36;0;0;0.13;0;5148898.91
2019/5/5;;196194.1;;;;;;;;;;0;0.29;0;0.26;0;0.37;0;0;0.08;0;5148898.91
2019/5/6;;196194.1;;;;;;;;;;0;0.26;0;0.29;0;0.36;0;0;0.09;0;5148898.91
2019/5/7;;196194.1;;;;;;;;;;0;0.27;0;0.29;0;0.39;0;0;0.06;0;5148898.91
2019/5/8;;196194.1;;;;;;;;;;0;0.29;0;0.26;0;0.38;0;0;0.08;0;5148898.91
2019/5/9;;196194.1;;;;;;;;;;0;0.27;0;0.27;0;0.36;0;0;0.1;0;5148898.91
2019/5/10;;196194.1;;;;;;;;;;0;0.3;0;0.28;0;0.35;0;0;0.08;0;5148898.91
2019/5/11;;196194.1;;;;;;;;;;0;0.3;0;0.27;0;0.37;0;0;0.06;0;5148898.91
2019/5/12;;196194.1;;;;;;;;;;0;0.26;0;0.27;0;0.37;0;0;0.11;0;5148898.91
2019/5/13;;196194.1;;;;;;;;;;0;0.28;0;0.29;0;0.4;0;0;0.03;0;5148898.91
2019/5/14;;196194.1;;;;;;;;;;0;0.29;0;0.26;0;0.37;0;0;0.08;0;5148898.91
2019/5/15;;196194.1;;;;;;;;;;0;0.26;0;0.28;0;0.39;0;0;0.07;0;5148898.91
2019/5/16;;196194.1;;;;;;;;;;0;0.28;0;0.27;0;0.39;0;0;0.06;0;5148898.91
2019/5/17;;196194.1;;;;;;;;;;0;0.27;0;0.29;0;0.4;0;0;0.05;0;5148898.91
2019/5/18;;196194.1;;;;;;;;;;0;0.28;0;0.26;0;0.36;0;0;0.11;0;5148898.91
2019/5/19;;196194.1;;;;;;;;;;0;0.26;0;0.29;0;0.37;0;0;0.08;0;5148898.91
;;;;;;;;;;;;0;0.27;0;0.29;0;0.36;0;0;0.08;0;5148898.91
;;;;;;;;;;;;0;0.25;0;0.26;0;0.37;0;0;0.11;0;5148898.91
;;;;;;;;;;;;0;0.26;0;0.27;0;0.36;0;0;0.11;0;5148898.91
;;;;;;;;;;;;0;0.26;0;0.28;0;0.38;0;0;0.07;0;5148898.91
;;;;;;;;;;;;0;0.3;0;0.26;0;0.36;0;0;0.09;;5148898.91
;;;;;;;;;;;;0;0.25;0;0.29;0;0.37;0;0;0.09;;5148898.91
;;;;;;;;;;;;0;0.26;0;0.28;0;0.38;0;0;0.08;;5148898.91
;;;;;;;;;;;;0;0.28;0;0.29;0;0.38;0;0;0.05;;5148898.91
;;;;;;;;;;;;0;0.25;0;0.29;0;0.39;0;0;0.07;;
;;;;;;;;;;;;0;0.25;0;0.26;0;0.37;0;0;0.12;;
;;;;;;;;;;;;0;0.3;0;0.29;0;0.39;0;0;0.02;;
;;;;;;;;;;;;0;0.3;0;0.3;0;0.39;0;0;0.01;;
;;;;;;;;;;;;0;0.26;0;0.28;0;0.36;0;0;0.1;;
;;;;;;;;;;;;0;0.29;0;0.26;0;0.36;0;0;0.09;;
;;;;;;;;;;;;0;0.29;0;0.27;0;0.37;0;0;0.07;;
;;;;;;;;;;;;0;0.3;0;0.27;0;0.39;0;0;0.05;;
